id,t,h,ts
dht22-yellow,21.8,39,2017-03-26T17:36:11.089Z
dht22-yellow,21.9,38.9,2017-03-26T17:38:12.584Z
dht22-yellow,21.9,38.9,2017-03-26T17:40:15.228Z
dht22-yellow,21.9,38.9,2017-03-26T17:42:16.719Z
dht22-yellow,21.9,38.7,2017-03-26T17:44:18.212Z
dht22-yellow,21.9,38.8,2017-03-26T17:46:19.715Z
dht22-yellow,21.8,38.7,2017-03-26T17:48:41.247Z
dht22-yellow,21.8,39,2017-03-26T17:50:44.598Z
dht22-yellow,21.7,38.9,2017-03-26T17:52:46.088Z
dht22-yellow,21.7,39.1,2017-03-26T17:54:47.640Z
dht22-yellow,21.7,38.8,2017-03-26T17:56:49.145Z
dht22-yellow,21.7,38.8,2017-03-26T17:58:50.662Z
dht22-yellow,21.8,39.1,2017-03-26T18:00:52.157Z
